,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,131946000.0,-45184000.0,-39205000.0,284276000.0,-166732000.0
Repurchase Of Capital Stock,0.0,0.0,-10040000.0,-27866000.0,-24842000.0
Repayment Of Debt,-79720000.0,-9116000.0,-582594000.0,-125843000.0,-1650000.0
Issuance Of Debt,173022000.0,172919000.0,1096719000.0,519808000.0,111288000.0
Capital Expenditure,-167251000.0,-255221000.0,-280873000.0,-237301000.0,-302573000.0
End Cash Position,652933000.0,520271000.0,1077384000.0,1135632000.0,773873000.0
Beginning Cash Position,520271000.0,1077384000.0,1135632000.0,773873000.0,845342000.0
Effect Of Exchange Rate Changes,72000.0,-72301000.0,12854000.0,11341000.0,10620000.0
Changes In Cash,132590000.0,-484812000.0,-71102000.0,350418000.0,-82089000.0
Financing Cash Flow,-21350000.0,-607132000.0,-5382000.0,-4733000.0,32058000.0
Interest Paid Cff,-114384000.0,-86345000.0,-118015000.0,-126036000.0,-52203000.0
Cash Dividends Paid,-11000.0,-684140000.0,-391026000.0,-244386000.0,-140000.0
Net Common Stock Issuance,0.0,0.0,-10040000.0,-27866000.0,-24842000.0
Common Stock Payments,0.0,0.0,-10040000.0,-27866000.0,-24842000.0
Net Issuance Payments Of Debt,93302000.0,163803000.0,514125000.0,393965000.0,109638000.0
Net Long Term Debt Issuance,93302000.0,163803000.0,514125000.0,393965000.0,109638000.0
Long Term Debt Payments,-79720000.0,-9116000.0,-582594000.0,-125843000.0,-1650000.0
Long Term Debt Issuance,173022000.0,172919000.0,1096719000.0,519808000.0,111288000.0
Investing Cash Flow,-145257000.0,-87717000.0,-307388000.0,-166426000.0,-249988000.0
Net Investment Purchase And Sale,22228000.0,167504000.0,-26515000.0,70875000.0,52585000.0
Net Business Purchase And Sale,-234000.0,0.0,0.0,0.0,0.0
Purchase Of Business,-234000.0,0.0,0.0,0.0,0.0
Net PPE Purchase And Sale,-167251000.0,-255221000.0,-280873000.0,-237301000.0,-302573000.0
Purchase Of PPE,-167251000.0,-255221000.0,-280873000.0,-237301000.0,-302573000.0
Operating Cash Flow,299197000.0,210037000.0,241668000.0,521577000.0,135841000.0
Taxes Refund Paid,-673000.0,-3044000.0,-27726000.0,-24717000.0,-429000.0
Change In Working Capital,139955000.0,73732000.0,-45448000.0,34693000.0,-241392000.0
Change In Other Current Liabilities,2423000.0,-13479000.0,4591000.0,25691000.0,-26419000.0
Change In Other Current Assets,5735000.0,58620000.0,12363000.0,26550000.0,-63153000.0
Change In Accrued Expense,1828000.0,14913000.0,21077000.0,14737000.0,-61074000.0
Change In Payable,41458000.0,-5342000.0,-60532000.0,-80156000.0,-61084000.0
Change In Inventory,101113000.0,-85500000.0,-38112000.0,-10959000.0,-32869000.0
Change In Receivables,-12326000.0,104316000.0,13954000.0,58838000.0,4965000.0
Other Non Cash Items,-13038000.0,122424000.0,128458000.0,189153000.0,11820000.0
Stock Based Compensation,450000.0,449000.0,656000.0,1067000.0,1068000.0
Provisionand Write Offof Assets,64409000.0,33633000.0,29122000.0,-105521000.0,88038000.0
Deferred Tax,-7220000.0,-7878000.0,,,-9982000.0
Depreciation And Amortization,69065000.0,85319000.0,73570000.0,77410000.0,79851000.0
Depreciation,69065000.0,85319000.0,73570000.0,77410000.0,79851000.0
Pension And Employee Benefit Expense,1728000.0,6557000.0,-3541000.0,802000.0,1519000.0
Gain Loss On Investment Securities,-15728000.0,-90171000.0,,,-20048000.0
Net Income From Continuing Operations,52317000.0,-19349000.0,130886000.0,314118000.0,223065000.0
