,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,11041632.0,-36232780.0,0.0,0.0,-1379188.59077,
Tax Rate For Calcs,0.288,0.34,0.18053,0.263005,0.325972,
Normalized EBITDA,184343000.0,285017000.0,259567000.0,393156000.0,385643000.0,
Total Unusual Items,38339000.0,-106567000.0,,,-4231000.0,188790000.0
Total Unusual Items Excluding Goodwill,38339000.0,-106567000.0,,,-4231000.0,188790000.0
Net Income From Continuing Operation Net Minority Interest,37472000.0,-5135000.0,109148000.0,233228000.0,151382000.0,
Reconciled Depreciation,69065000.0,85319000.0,73570000.0,77410000.0,79851000.0,
Reconciled Cost Of Revenue,984047000.0,952864000.0,895503000.0,892411000.0,936863000.0,
EBITDA,222682000.0,178450000.0,259567000.0,393156000.0,381412000.0,
EBIT,153617000.0,93131000.0,185997000.0,315746000.0,301561000.0,
Net Interest Income,-72704000.0,-70084000.0,-55173000.0,2340000.0,-7256000.0,
Interest Expense,101300000.0,112480000.0,,,78496000.0,89889000.0
Interest Income,33928000.0,54320000.0,,,44607000.0,55193000.0
Normalized Income,10174632.0,65199220.0,109148000.0,233228000.0,154233811.40923,
Net Income From Continuing And Discontinued Operation,37472000.0,-5135000.0,109148000.0,233228000.0,151382000.0,
Total Expenses,1142444000.0,1083873000.0,1074886000.0,958174000.0,1103189000.0,
Diluted Average Shares,151382000.0,111622153.0,119942857.0,111739041.0,112448000.0,
Basic Average Shares,151382000.0,111622153.0,119942857.0,111739041.0,112448000.0,
Diluted EPS,0.3014,-0.06599,0.91,2.087256,1.2637,
Basic EPS,0.3014,-0.06599,0.91,2.087256,1.2637,
Diluted NI Availto Com Stockholders,37472000.0,-5135000.0,109148000.0,233228000.0,151382000.0,
Net Income Common Stockholders,37472000.0,-5135000.0,109148000.0,233228000.0,151382000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,37472000.0,-5135000.0,109148000.0,233228000.0,151382000.0,
Minority Interests,224000.0,2233000.0,1890000.0,1726000.0,1030000.0,
Net Income Including Noncontrolling Interests,37248000.0,-7368000.0,107258000.0,231502000.0,150352000.0,
Net Income Continuous Operations,37248000.0,-7368000.0,107258000.0,231502000.0,150352000.0,
Tax Provision,15069000.0,-11981000.0,23629000.0,82614000.0,72713000.0,
Pretax Income,52317000.0,-19349000.0,130887000.0,314116000.0,223065000.0,
Special Income Charges,38339000.0,-106567000.0,,,-4231000.0,188790000.0
Other Special Charges,-38339000.0,106567000.0,,,4231000.0,-229640000.0
Write Off,,0.0,,,,1148000.0
Net Non Operating Interest Income Expense,-72704000.0,-70084000.0,-55173000.0,2340000.0,-7256000.0,
Total Other Finance Cost,5332000.0,11924000.0,,,-26633000.0,145942000.0
Interest Expense Non Operating,101300000.0,112480000.0,,,78496000.0,89889000.0
Interest Income Non Operating,33928000.0,54320000.0,,,44607000.0,55193000.0
Operating Income,95791000.0,155098000.0,185997000.0,315746000.0,265712000.0,
Operating Expense,158397000.0,131009000.0,179383000.0,65763000.0,166326000.0,
Other Operating Expenses,-8896000.0,40310000.0,21778000.0,-87546000.0,6254000.0,
Selling General And Administration,173467000.0,202654000.0,157605000.0,153309000.0,160072000.0,
Selling And Marketing Expense,68654000.0,61328000.0,52675000.0,58167000.0,68108000.0,
General And Administrative Expense,104813000.0,141326000.0,104930000.0,95142000.0,91964000.0,
Gross Profit,254188000.0,286107000.0,365380000.0,381509000.0,432038000.0,
Cost Of Revenue,984047000.0,952864000.0,895503000.0,892411000.0,936863000.0,
Total Revenue,1238235000.0,1238971000.0,1260883000.0,1273920000.0,1368901000.0,
Operating Revenue,1238235000.0,1238971000.0,1260883000.0,1273920000.0,1368901000.0,
