,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-14582400.0,-12938360.0,-22001400.0,14032480.0,-433840.0
Tax Rate For Calcs,0.4,0.34,0.34,0.34,0.34
Normalized EBITDA,612628000.0,-89870000.0,741295000.0,750021000.0,699863000.0
Total Unusual Items,-36456000.0,-38054000.0,-64710000.0,41272000.0,-1276000.0
Total Unusual Items Excluding Goodwill,-36456000.0,-38054000.0,-64710000.0,41272000.0,-1276000.0
Net Income From Continuing Operation Net Minority Interest,6952000.0,-955053000.0,92956000.0,-176147000.0,-113435000.0
Reconciled Depreciation,251498000.0,246963000.0,247193000.0,291794000.0,337354000.0
Reconciled Cost Of Revenue,1477465000.0,1625553000.0,1726807000.0,1733521000.0,2691179000.0
EBITDA,576172000.0,-127924000.0,676585000.0,791293000.0,698587000.0
EBIT,324674000.0,-374887000.0,429392000.0,499499000.0,361233000.0
Net Interest Income,-242327000.0,-292984000.0,-314920000.0,-329477000.0,-440968000.0
Interest Expense,303115000.0,342636000.0,353770000.0,366425000.0,465164000.0
Interest Income,77165000.0,71874000.0,61840000.0,56304000.0,70148000.0
Normalized Income,28825600.0,-929937360.0,135664600.0,-203386520.0,-112592840.0
Net Income From Continuing And Discontinued Operation,-1919000.0,-954944000.0,95812000.0,-178585000.0,-114272000.0
Total Expenses,1927391000.0,2523503000.0,2226388000.0,2317743000.0,2736869000.0
Diluted Average Shares,1293830000.0,1249774542.0,1249774542.0,1249662922.0,1288468000.0
Basic Average Shares,1255007000.0,1249774542.0,1249774542.0,1249662922.0,1249645000.0
Diluted EPS,-0.00153,-0.764093,0.076663,-0.142907,-0.09144
Basic EPS,-0.00153,-0.764093,0.076663,-0.142907,-0.09144
Diluted NI Availto Com Stockholders,-1919000.0,-954944000.0,95812000.0,-178585000.0,-114272000.0
Net Income Common Stockholders,-1919000.0,-954944000.0,95812000.0,-178585000.0,-114272000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,-1919000.0,-954944000.0,95812000.0,-178585000.0,-114272000.0
Minority Interests,-2267000.0,-7222000.0,-4060000.0,-2939000.0,-2744000.0
Net Income Including Noncontrolling Interests,348000.0,-947722000.0,99872000.0,-175646000.0,-111528000.0
Net Income Discontinuous Operations,-8871000.0,109000.0,2856000.0,-2438000.0,-837000.0
Net Income Continuous Operations,9219000.0,-947831000.0,97016000.0,-173208000.0,-110691000.0
Tax Provision,12340000.0,230308000.0,-21394000.0,306282000.0,6760000.0
Pretax Income,21559000.0,-717523000.0,75622000.0,133074000.0,-103931000.0
Other Non Operating Income Expenses,7223000.0,,,364945000.0,28704000.0
Special Income Charges,-9553000.0,-21041000.0,-16140000.0,-21129000.0,-31834000.0
Other Special Charges,-954000.0,480000.0,-1409000.0,1530000.0,-2334000.0
Restructuring And Mergern Acquisition,10507000.0,20561000.0,17549000.0,19599000.0,34168000.0
Net Non Operating Interest Income Expense,-242327000.0,-292984000.0,-314920000.0,-329477000.0,-440968000.0
Total Other Finance Cost,16377000.0,22222000.0,22990000.0,19356000.0,45952000.0
Interest Expense Non Operating,303115000.0,342636000.0,353770000.0,366425000.0,465164000.0
Interest Income Non Operating,77165000.0,71874000.0,61840000.0,56304000.0,70148000.0
Operating Income,295438000.0,-253827000.0,382093000.0,148190000.0,1089403000.0
Operating Expense,449926000.0,897950000.0,499581000.0,584222000.0,45690000.0
Other Operating Expenses,39694000.0,,30056000.0,,45690000.0
Depreciation And Amortization In Income Statement,149815000.0,,,,
Depreciation Income Statement,149815000.0,,,,
Selling General And Administration,109711000.0,534357000.0,469525000.0,584222000.0,792899000.0
General And Administrative Expense,109711000.0,534357000.0,469525000.0,584222000.0,792899000.0
Gross Profit,745364000.0,644123000.0,881674000.0,732412000.0,1135093000.0
Cost Of Revenue,1477465000.0,1625553000.0,1726807000.0,1733521000.0,2691179000.0
Total Revenue,2222829000.0,2269676000.0,2608481000.0,2465933000.0,3826272000.0
Operating Revenue,2222829000.0,2269676000.0,2608481000.0,2465933000.0,3826272000.0
